symbol	ensembl	entrez
LINC01060	ENSG00000281580	401164
OR5T1	ENSG00000262784	390155
SMDT1	ENSG00000272835	91689
RPL5P29	ENSG00000281820	NA
OR8K1	ENSG00000263328	390157
KIR2DL4	ENSG00000273498	3805
OR8J1	ENSG00000262796	219477
RPS17	ENSG00000278229	6218
	ENSG00000281019	100506688
NKD2	ENSG00000276920	85409
	ENSG00000281482	NA
OLA1P1	ENSG00000273194	NA
NDUFA6	ENSG00000273397	4700
CYP2D8P	ENSG00000273785	NA
CYP2D6	ENSG00000272532	107987479
CYP2D6	ENSG00000272532	107987478
CYP2D6	ENSG00000272532	1565
SDHAP2	ENSG00000281687	NA
GOLGA8F	ENSG00000276896	100132565
MUC20-OT1	ENSG00000281603	NA
LINC01194	ENSG00000273954	NA
CYP2D7	ENSG00000278088	NA
MUC20-OT1	ENSG00000281060	NA
LMNTD2	ENSG00000275873	256329
GOLGA6L10	ENSG00000274166	647042
GOLGA6L10	ENSG00000274166	643707
MEGF11	ENSG00000277848	84465
DNM1P38	ENSG00000282596	NA
SLC12A7	ENSG00000276482	10723
ABR	ENSG00000276016	29
HERC2P11	ENSG00000282090	NA
TNFRSF14	ENSG00000273936	8764
CPEB1	ENSG00000277445	64506
	ENSG00000276143	NA
	ENSG00000275855	NA
	ENSG00000282126	NA
GOLGA8G	ENSG00000273651	283768
MIR210HG	ENSG00000282810	100506211
	ENSG00000281417	NA
	ENSG00000272000	NA
RNH1	ENSG00000276230	6050
	ENSG00000278277	NA
	ENSG00000276994	NA
KIR2DL2	ENSG00000278692	3803
KIR2DS2	ENSG00000275735	100132285
LILRP1	ENSG00000273546	NA
U6	ENSG00000275782	NA
	ENSG00000281521	NA
DIS3L-AS1	ENSG00000277844	NA
	ENSG00000282280	NA
	ENSG00000280983	NA
SERF1B	ENSG00000277429	728492
SERF1B	ENSG00000277429	8293
	ENSG00000261905	NA
CLK2	ENSG00000261893	1196
	ENSG00000285263	NA
	ENSG00000273635	NA
	ENSG00000282531	NA
NAIP	ENSG00000276068	4671
	ENSG00000276455	645202
	ENSG00000281946	NA
ABCB10P4	ENSG00000274192	NA
	ENSG00000273969	NA
	ENSG00000282058	NA
	ENSG00000276485	100132202
NDUFA6	ENSG00000272765	4700
	ENSG00000276005	NA
	ENSG00000282516	NA
	ENSG00000282731	NA
	ENSG00000282587	NA
HERC2	ENSG00000277278	8924
OLA1P1	ENSG00000278846	NA
TCF20	ENSG00000262024	6942
	ENSG00000274801	NA
	ENSG00000280556	NA
LILRA4	ENSG00000276798	23547
	ENSG00000282581	NA
Metazoa_SRP	ENSG00000276767	NA
	ENSG00000280880	NA
	ENSG00000274700	NA
Metazoa_SRP	ENSG00000274122	NA
	ENSG00000281542	NA
NDUFA6	ENSG00000277365	4700
	ENSG00000280865	NA
SDHAP2	ENSG00000280521	NA
TTC34	ENSG00000275571	100287898
MUC20	ENSG00000275430	200958
MUC20	ENSG00000277753	200958
KIR2DS1	ENSG00000275306	3806
SMDT1	ENSG00000272901	91689
KIR3DL2	ENSG00000278403	3812
	ENSG00000281274	NA
SMDT1	ENSG00000274112	91689
	ENSG00000281740	NA
MMEL1	ENSG00000277131	79258
LAIR1	ENSG00000276163	3903
NDUFA6-DT	ENSG00000273616	NA
	ENSG00000281901	NA
	ENSG00000280482	NA
MUC20-OT1	ENSG00000281915	NA
	ENSG00000281821	NA
SDHAP2	ENSG00000280909	NA
PKLR	ENSG00000262785	5313
OLA1P1	ENSG00000272813	NA
CYP2D6	ENSG00000275211	107987479
CYP2D6	ENSG00000275211	107987478
CYP2D6	ENSG00000275211	1565
	ENSG00000262303	NA
	ENSG00000280629	NA
MUC4	ENSG00000276613	4585
	ENSG00000281798	NA
CYP2D7	ENSG00000263181	NA
MUC4	ENSG00000278303	4585
DRD4	ENSG00000276825	1815
DEAF1	ENSG00000282712	10522
MUC20-OT1	ENSG00000280993	NA
MCCC2	ENSG00000281742	64087
IRF7	ENSG00000276561	3665
MTX1P1	ENSG00000263037	NA
	ENSG00000262734	NA
SCAMP3	ENSG00000263290	10067
CYP2D8P	ENSG00000262055	NA
KIR2DL3	ENSG00000275658	3804
CSPG4P10	ENSG00000282457	NA
PSMB1	ENSG00000281184	5689
	ENSG00000280722	NA
	ENSG00000281761	NA
	ENSG00000282814	NA
TIMM22	ENSG00000278501	29928
FAM120B	ENSG00000275333	84498
KIR2DS2	ENSG00000275737	100132285
GOLGA6L9	ENSG00000274320	440295
	ENSG00000280518	NA
KIR2DL5B	ENSG00000278481	553128
NXN	ENSG00000281300	64359
KIR2DS1	ENSG00000276387	3802
Metazoa_SRP	ENSG00000275991	NA
KIR2DS3	ENSG00000277163	3808
	ENSG00000278086	102725023
BDP1	ENSG00000274803	55814
KIR2DL4	ENSG00000277540	3805
GOLGA6L17P	ENSG00000282209	NA
	ENSG00000282755	NA
	ENSG00000282514	NA
	ENSG00000263231	NA
GOLGA2P10	ENSG00000282183	NA
GBA	ENSG00000262446	2629
	ENSG00000280621	NA
	ENSG00000280609	NA
	ENSG00000281225	NA
MMEL1-AS1	ENSG00000280645	NA
HRAS	ENSG00000276536	3265
PANK4	ENSG00000273494	55229
GOLGA6L10	ENSG00000274042	647042
TCF20	ENSG00000276461	6942
	ENSG00000282113	NA
LINC00824	ENSG00000282114	NA
UBE2Q2P6	ENSG00000276228	NA
KIR2DP1	ENSG00000273753	NA
	ENSG00000273673	NA
DLL1	ENSG00000275555	28514
ADAMTS7P1	ENSG00000281976	NA
KIR3DL2	ENSG00000275838	3812
LINC01624	ENSG00000280592	401289
	ENSG00000280883	285804
NDUFA6-DT	ENSG00000280811	NA
UBE2Q2P2	ENSG00000282084	100134869
LMNTD2-AS1	ENSG00000282005	692247
KIR3DS1	ENSG00000275037	3813
RASSF7	ENSG00000273859	8045
	ENSG00000275049	NA
MUC4	ENSG00000273984	4585
MUC4	ENSG00000273822	4585
KIR2DL4	ENSG00000276979	3805
PLCH2	ENSG00000276429	9651
CDHR5	ENSG00000273572	53841
KIR3DL3	ENSG00000276572	115653
SMN1	ENSG00000275349	6606
HCN3	ENSG00000263324	57657
	ENSG00000281612	NA
	ENSG00000280626	NA
	ENSG00000280578	NA
	ENSG00000280504	NA
UGT2A3	ENSG00000278216	79799
HES5	ENSG00000273529	388585
CNOT3	ENSG00000273943	4849
FAM189B	ENSG00000262666	10712
TNFRSF14-AS1	ENSG00000281197	NA
UGT2B27P	ENSG00000281308	101929773
	ENSG00000280525	NA
	ENSG00000280794	NA
	ENSG00000281650	NA
UGT2B29P	ENSG00000281547	NA
	ENSG00000281734	NA
LINC02197	ENSG00000281321	NA
UGT2B10	ENSG00000275190	7365
DENND11	ENSG00000262599	57189
PRXL2B	ENSG00000275125	127281
TARM1	ENSG00000274889	441864
	ENSG00000285240	NA
	ENSG00000281210	NA
VSTM1	ENSG00000276159	284415
SERF1A	ENSG00000275581	8293
	ENSG00000281154	NA
	ENSG00000278432	NA
	ENSG00000281510	NA
KIR2DL2	ENSG00000276731	3803
UGT2B15	ENSG00000277132	7366
LILRP1	ENSG00000277894	NA
LENG1	ENSG00000278426	79165
KIR2DP1	ENSG00000276279	NA
WEE2-AS1	ENSG00000261994	285962
LILRA5	ENSG00000278355	353514
KIR2DL5A	ENSG00000276177	57292
NLRP7	ENSG00000277071	199713
	ENSG00000280740	NA
	ENSG00000280720	NA
MT2P1	ENSG00000278061	NA
KIR3DL3	ENSG00000274394	115653
	ENSG00000281704	NA
TMPRSS11E	ENSG00000274058	28983
SSBP1	ENSG00000262771	6742
VSTM1	ENSG00000274953	284415
LILRA2	ENSG00000278634	11027
NCR1	ENSG00000278362	9437
CTSO	ENSG00000263238	1519
	ENSG00000281174	NA
	ENSG00000282598	NA
	ENSG00000281127	NA
SCT	ENSG00000274473	6343
	ENSG00000281890	NA
YTHDC1	ENSG00000275272	91746
PTDSS2	ENSG00000282367	81490
MUC20-OT1	ENSG00000281794	NA
LILRP2	ENSG00000273666	79166
	ENSG00000262505	51802
KIR3DP1	ENSG00000278691	NA
NLRP2	ENSG00000275399	55655
KIR2DL1	ENSG00000275522	3802
TDO2	ENSG00000262635	6999
U6	ENSG00000274623	NA
OR2W1	ENSG00000226463	26692
NOP56P1	ENSG00000272603	NA
	ENSG00000224229	NA
	ENSG00000241408	NA
	ENSG00000281421	NA
OR14J1	ENSG00000236927	442191
GP6	ENSG00000274566	51206
TRIM27	ENSG00000234495	5987
	ENSG00000281104	NA
	ENSG00000281870	NA
	ENSG00000280892	NA
	ENSG00000278384	NA
GP6	ENSG00000274050	51206
AGK	ENSG00000262327	55750
	ENSG00000277824	9437
DEFB104B	ENSG00000277006	503618
WEE2	ENSG00000263042	494551
	ENSG00000278827	NA
DEFB105B	ENSG00000274729	504180
DEFB105B	ENSG00000274729	245908
LILRB1	ENSG00000277807	10859
KIR2DL1	ENSG00000275196	3802
U6	ENSG00000273519	NA
MBOAT7	ENSG00000277923	79143
PRR23D1	ENSG00000274540	100133251
PRR23D1	ENSG00000274540	100131608
	ENSG00000262671	NA
	ENSG00000281161	NA
LILRA3	ENSG00000273884	11026
U1	ENSG00000262656	NA
DEFB4B	ENSG00000275444	100289462
DEFB4B	ENSG00000275444	1673
TMEM179	ENSG00000276342	388021
FAM90A7P	ENSG00000281040	NA
LILRB2	ENSG00000274513	10288
RPS9	ENSG00000278081	6203
DEFB103B	ENSG00000273641	55894
NDUFA3	ENSG00000275724	4696
HCG14	ENSG00000234411	414760
	ENSG00000277802	NA
DEFB108C	ENSG00000276378	NA
RPL13P	ENSG00000272613	NA
	ENSG00000272793	NA
	ENSG00000282155	NA
FAM90A22P	ENSG00000281407	NA
	ENSG00000282226	NA
ZNF311	ENSG00000225351	282890
OSCAR	ENSG00000275551	126014
OR7E157P	ENSG00000280960	NA
HSPD1P3	ENSG00000282496	NA
FAM90A21P	ENSG00000281150	NA
ZNF705G	ENSG00000274195	100131980
	ENSG00000281767	NA
C14orf180	ENSG00000274126	400258
RDH13	ENSG00000275474	112724
FAM20C	ENSG00000281429	56975
DEFB107B	ENSG00000277530	503614
DEFB107B	ENSG00000277530	245910
	ENSG00000282075	100507642
METRNL	ENSG00000275031	284207
FAM90A6P	ENSG00000280471	NA
NLRP7	ENSG00000277776	199713
LINC01623	ENSG00000272857	NA
LINC01015	ENSG00000235788	100507362
	ENSG00000281993	NA
NLRP7	ENSG00000274174	199713
	ENSG00000281788	NA
SPAG11B	ENSG00000274405	10407
	ENSG00000281349	105375115
OR2B3	ENSG00000233054	442184
HCG22	ENSG00000228147	285834
	ENSG00000281945	NA
TBCD	ENSG00000278759	6904
NLRP2	ENSG00000278789	55655
LST1	ENSG00000235915	7940
MBOAT7	ENSG00000277733	79143
DEFB106B	ENSG00000275794	503841
	ENSG00000281094	NA
	ENSG00000281561	NA
	ENSG00000277667	147798
FAM66B	ENSG00000280677	NA
TSEN34	ENSG00000275165	79042
	ENSG00000280939	NA
MUC20	ENSG00000278114	200958
FAM90A23P	ENSG00000281862	NA
KIR3DS1	ENSG00000275434	3813
POMZP3	ENSG00000276464	22932
TFPT	ENSG00000276296	29844
RPS9	ENSG00000274005	6203
TOMM40P4	ENSG00000281848	NA
CNOT3	ENSG00000275979	4849
CDRT15P3	ENSG00000274362	408029
KIR2DS2	ENSG00000278300	100132285
	ENSG00000274392	NA
MUC4	ENSG00000278468	4585
TFPT	ENSG00000273833	29844
PRAMEF5	ENSG00000276420	343068
UPK3B	ENSG00000276184	105375355
	ENSG00000277953	26121
	ENSG00000274107	NA
PRAMEF22	ENSG00000276816	NA
PRAMEF18	ENSG00000277853	653606
PRAMEF18	ENSG00000277853	391003
	ENSG00000282257	NA
	ENSG00000276421	26121
MYL6P5	ENSG00000275193	NA
	ENSG00000281121	NA
	ENSG00000281229	NA
SPDYE16	ENSG00000281950	102723555
	ENSG00000280946	NA
	ENSG00000281597	NA
	ENSG00000281073	NA
B3GNTL1	ENSG00000277033	146712
PRAMEF8	ENSG00000278021	391002
	ENSG00000282580	NA
	ENSG00000282364	NA
KIR2DS5	ENSG00000274739	3810
TSEN34	ENSG00000273896	79042
DTX2	ENSG00000282379	113878
HNRNPCL2	ENSG00000274109	440563
PRAMEF25	ENSG00000276299	645359
PRAMEF25	ENSG00000276299	441873
FCAR	ENSG00000278415	2204
OSCAR	ENSG00000274703	126014
TARM1	ENSG00000275123	441864
	ENSG00000281711	NA
HNRNPCL4	ENSG00000273865	101060301
	ENSG00000273916	9437
PRAMEF33	ENSG00000276370	645382
PRAMEF9	ENSG00000281573	343070
	ENSG00000282349	NA
	ENSG00000282254	100133091
LILRP1	ENSG00000276526	NA
	ENSG00000275661	NA
	ENSG00000276351	NA
	ENSG00000276345	107987373
U6	ENSG00000252239	NA
LILRB1	ENSG00000276452	10859
	ENSG00000273532	NA
OR2J3	ENSG00000226271	442186
LENG1	ENSG00000277457	79165
HLA-H	ENSG00000231904	NA
MICB	ENSG00000231179	4277
U6	ENSG00000278296	NA
RDH13	ENSG00000274504	112724
	ENSG00000277996	147798
KIR3DL3	ENSG00000274511	115653
NDUFA3	ENSG00000278365	4696
KIR2DS4	ENSG00000274533	3809
KIR3DL2	ENSG00000276739	3812
KIR2DS1	ENSG00000278120	3806
KIR3DL2	ENSG00000278707	3812
LILRA4	ENSG00000274185	23547
OR2U2P	ENSG00000230754	NA
TRIM10	ENSG00000237703	10107
	ENSG00000276720	NA
	ENSG00000273726	NA
LILRB2	ENSG00000277751	10288
LILRP2	ENSG00000275462	79166
ATP23	ENSG00000262145	91419
	ENSG00000282475	645202
FAM138D	ENSG00000262927	677784
	ENSG00000276312	NA
RNA5-8SN4	ENSG00000276700	109864274
FAM189A1	ENSG00000273564	23359
5_8S_rRNA	ENSG00000275757	NA
	ENSG00000262226	NA
	ENSG00000273739	NA
	ENSG00000262016	NA
LAIR1	ENSG00000278154	3903
IQSEC3	ENSG00000262607	440073
	ENSG00000262819	NA
	ENSG00000281424	NA
KIR3DX1	ENSG00000276033	NA
LINC02403	ENSG00000262201	105369785
	ENSG00000280545	NA
	ENSG00000262082	NA
CEACAM4	ENSG00000274131	1089
MICG	ENSG00000235714	NA
GIHCG	ENSG00000262349	NA
RNF39	ENSG00000236967	80352
RN7SKP65	ENSG00000262776	NA
	ENSG00000282190	NA
	ENSG00000282368	NA
LILRA6	ENSG00000275539	79168
	ENSG00000282422	NA
	ENSG00000282696	NA
CEACAMP3	ENSG00000280470	NA
ZNF90P2	ENSG00000236614	NA
APBA2	ENSG00000276495	321
DDX11L8	ENSG00000272877	NA
MUC21	ENSG00000231350	394263
KIF26B	ENSG00000281216	55083
PLEKHA3P1	ENSG00000274857	NA
DNAJC19P2	ENSG00000281505	NA
	ENSG00000263137	574538
CEACAM21	ENSG00000278565	90273
HCG15	ENSG00000224642	NA
TRIM31-AS1	ENSG00000235722	104533120
TNF	ENSG00000228978	7124
	ENSG00000262193	NA
WASH8P	ENSG00000262435	100288778
OR11A1	ENSG00000232289	26531
	ENSG00000282676	NA
KIR3DP1	ENSG00000276912	NA
MOG	ENSG00000234096	4340
KIR2DL5A	ENSG00000274143	57292
MUC20	ENSG00000281630	200958
	ENSG00000280748	NA
BTG3-AS1	ENSG00000281317	110806272
DNAJC19P3	ENSG00000281659	NA
BTG3	ENSG00000281484	10950
	ENSG00000276944	NA
	ENSG00000280726	NA
SDHAP2	ENSG00000281418	NA
LINC01480	ENSG00000280540	101927931
	ENSG00000281654	NA
CEACAM7	ENSG00000280501	1087
	ENSG00000281583	NA
TBX22	ENSG00000277800	50945
	ENSG00000281382	NA
	ENSG00000280972	NA
	ENSG00000281556	NA
	ENSG00000280542	NA
	ENSG00000280882	NA
VSTM1	ENSG00000275577	284415
	ENSG00000281224	NA
FCAR	ENSG00000275564	2204
PTPRN2	ENSG00000282185	5799
	ENSG00000282038	NA
HERC2	ENSG00000276802	8924
MBOAT7	ENSG00000275118	79143
WHAMMP2	ENSG00000282540	NA
	ENSG00000282006	NA
	ENSG00000282073	NA
	ENSG00000282145	NA
OSCAR	ENSG00000275644	126014
	ENSG00000282224	NA
ABCB10P3	ENSG00000282479	NA
GOLGA8G	ENSG00000277090	283768
	ENSG00000281900	NA
	ENSG00000281400	NA
	ENSG00000281065	100652871
	ENSG00000280940	NA
	ENSG00000280929	NA
C22orf15	ENSG00000273579	150248
KIR2DL1	ENSG00000274926	3802
	ENSG00000282781	NA
FAM20C	ENSG00000282147	56975
	ENSG00000282309	105375115
CABIN1	ENSG00000281670	23523
	ENSG00000282645	NA
TSEN34	ENSG00000274796	79042
	ENSG00000281153	NA
	ENSG00000281951	NA
CXADRP2	ENSG00000274439	NA
	ENSG00000274240	NA
	ENSG00000276636	NA
LINC02203	ENSG00000280555	727924
	ENSG00000277517	NA
	ENSG00000282557	NA
	ENSG00000282333	NA
MUC20	ENSG00000274843	200958
	ENSG00000282662	NA
MAMDC2-AS1	ENSG00000277409	NA
SMARCB1	ENSG00000275837	6598
MAMDC2	ENSG00000278608	256691
	ENSG00000282575	NA
	ENSG00000281622	NA
LONRF2P4	ENSG00000281208	NA
	ENSG00000282461	100507642
	ENSG00000274846	NA
PRH2	ENSG00000272803	5555
	ENSG00000278178	NA
	ENSG00000282779	NA
U6	ENSG00000275304	NA
HERC2P1	ENSG00000282567	NA
GP6	ENSG00000275633	51206
	ENSG00000281507	NA
	ENSG00000280463	NA
OCA2	ENSG00000277361	4948
	ENSG00000281803	NA
OR4M2B	ENSG00000278776	NA
GRAMD4P6	ENSG00000281718	NA
LILRA6	ENSG00000277177	79168
NBEAP4	ENSG00000281804	NA
NF1P9	ENSG00000281688	440225
	ENSG00000262531	NA
U2	ENSG00000274806	NA
	ENSG00000281263	NA
TAS2R30	ENSG00000262111	259293
TAS2R19	ENSG00000263028	259294
TTYH1	ENSG00000276887	57348
POTEB3	ENSG00000278699	102724631
TAS2R8	ENSG00000272712	50836
TAS2R7	ENSG00000273326	50837
NDUFA3	ENSG00000276061	4696
	ENSG00000262829	NA
TAS2R50	ENSG00000273431	259296
TFPT	ENSG00000276323	29844
	ENSG00000272751	NA
TAS2R43	ENSG00000262612	259291
TAS2R43	ENSG00000262612	259289
TAS2R14	ENSG00000261984	106707243
TAS2R14	ENSG00000261984	50840
NDUFA3	ENSG00000276220	4696
TAS2R9	ENSG00000273086	50835
	ENSG00000261853	NA
RDH13	ENSG00000276826	112724
TAS2R45	ENSG00000261936	259291
TAS2R31	ENSG00000263097	259290
TAS2R13	ENSG00000273457	50838
TAS2R46	ENSG00000262525	259292
TAS2R20	ENSG00000273092	259295
MBOAT7	ENSG00000278322	79143
TAS2R15P	ENSG00000273144	NA
	ENSG00000262293	NA
PRR4	ENSG00000263247	11272
PRR4	ENSG00000263247	5554
	ENSG00000226799	101929006
ZFP57	ENSG00000227858	346171
	ENSG00000282544	NA
OR2H5P	ENSG00000229469	NA
	ENSG00000281604	NA
OR5V1	ENSG00000242289	81696
RPL5P32	ENSG00000282545	NA
	ENSG00000282060	NA
	ENSG00000281836	NA
GPR53P	ENSG00000227576	NA
	ENSG00000282072	NA
U6	ENSG00000275809	NA
OR2J2	ENSG00000225550	26707
U6	ENSG00000273624	NA
	ENSG00000282660	NA
NLRP2	ENSG00000275796	55655
KIR2DP1	ENSG00000276468	NA
PDCD6IPP2	ENSG00000282655	NA
TMEM183AP1	ENSG00000225305	NA
HLA-DRB9	ENSG00000227384	NA
	ENSG00000277507	NA
	ENSG00000281743	NA
MSH5-SAPCD1	ENSG00000264619	NA
SDHAP2	ENSG00000281237	NA
ABCB10P4	ENSG00000282004	NA
MIF	ENSG00000276701	4282
GOLGA8M	ENSG00000278186	653720
	ENSG00000282503	NA
DLGAP2-AS1	ENSG00000282643	100507435
	ENSG00000282169	NA
NSMCE3	ENSG00000282130	56160
DLGAP2	ENSG00000274161	9228
	ENSG00000281925	NA
HERC2P9	ENSG00000282417	440248
	ENSG00000275117	26121
RPS9	ENSG00000278270	6203
	ENSG00000280601	NA
	ENSG00000281287	NA
HLA-G	ENSG00000276051	3135
	ENSG00000281180	NA
DERL3	ENSG00000274437	91319
RPL41P2	ENSG00000282105	NA
KIR3DL2	ENSG00000277709	3812
	ENSG00000282444	100132202
	ENSG00000282198	NA
KIR3DL3	ENSG00000276875	115653
	ENSG00000282648	100289656
	ENSG00000282023	NA
	ENSG00000282118	NA
GOLGA8F	ENSG00000278310	100132565
KSR1P1	ENSG00000282764	NA
IGKV1OR10-1	ENSG00000282178	NA
	ENSG00000282271	NA
SMIM10L1	ENSG00000262986	100129361
TAS2R64P	ENSG00000263083	NA
PABPC1P8	ENSG00000282372	NA
TRBV11-1	ENSG00000282711	NA
TAS2R10	ENSG00000272805	50839
TRBV7-6	ENSG00000282704	NA
	ENSG00000272718	NA
U2	ENSG00000274202	NA
CNOT3	ENSG00000274176	4849
TRBV10-1	ENSG00000282618	NA
TAS2R63P	ENSG00000263158	NA
TRBV5-2	ENSG00000282236	NA
TRBV7-4	ENSG00000282756	NA
TRBV5-5	ENSG00000282577	NA
	ENSG00000282505	NA
	ENSG00000275921	3806
TRBV11-3	ENSG00000282242	NA
TRBV1	ENSG00000282423	NA
LILRB5	ENSG00000273991	10990
TRBV19	ENSG00000282621	NA
TRBV12-4	ENSG00000282354	NA
Metazoa_SRP	ENSG00000276439	NA
TRBV7-1	ENSG00000282225	NA
CHRFAM7A	ENSG00000275917	89832
TRBV25-1	ENSG00000281963	NA
TRBV17	ENSG00000282483	NA
SERPINF1	ENSG00000282307	5176
TRBV5-3	ENSG00000282148	NA
TRBV7-9	ENSG00000281943	NA
TRBV5-7	ENSG00000282748	NA
	ENSG00000281427	NA
OR10A3	ENSG00000273953	26496
TRBV27	ENSG00000282234	NA
RPL32P1	ENSG00000231580	NA
OR2J1	ENSG00000234305	442185
TRBV7-2	ENSG00000282506	NA
OR5P2	ENSG00000276025	120065
DDX39BP1	ENSG00000235697	NA
TRBV21-1	ENSG00000282462	NA
OR5E1P	ENSG00000280497	NA
SLC2A11	ENSG00000275744	66035
HCG4P8	ENSG00000277480	NA
SCARF1	ENSG00000276336	8578
OR5P3	ENSG00000278253	120066
TRPV5	ENSG00000274348	56302
DHX16	ENSG00000227222	8449
OR10A6	ENSG00000276451	390093
NLRP10	ENSG00000276780	338322
LENG1	ENSG00000276774	79165
LINC01596	ENSG00000281377	105377617
U6	ENSG00000277419	NA
HSP90AA4P	ENSG00000281610	NA
ARHGAP11B	ENSG00000274734	89839
LINC01262	ENSG00000280513	101928971
	ENSG00000281367	283299
TARM1	ENSG00000275384	441864
	ENSG00000280853	NA
TARM1	ENSG00000276145	441864
FRG1-DT	ENSG00000281787	728339
RPS9	ENSG00000274626	6203
MBOAT7	ENSG00000277025	79143
U6	ENSG00000278379	NA
Metazoa_SRP	ENSG00000273839	NA
U1	ENSG00000274208	NA
U8	ENSG00000276367	NA
Y_RNA	ENSG00000276932	NA
Y_RNA	ENSG00000277980	NA
ARHGAP11A	ENSG00000275568	9824
	ENSG00000279577	NA
PCGF7P	ENSG00000275641	NA
ZNF729	ENSG00000279552	100287226
NAIP	ENSG00000278613	4671
ZNF676	ENSG00000276219	163223
HLA-K	ENSG00000233964	NA
CNOT3	ENSG00000276082	4849
	ENSG00000229040	NA
	ENSG00000276260	147798
HSPA1B	ENSG00000232804	3304
	ENSG00000279902	NA
ZNF92P2	ENSG00000274875	NA
	ENSG00000279731	NA
MTDHP5	ENSG00000279661	NA
VN1R85P	ENSG00000280210	NA
BNIP3P31	ENSG00000279984	NA
GABBR1	ENSG00000232569	2550
BNIP3P30	ENSG00000279350	NA
TRBV12-5	ENSG00000282605	NA
TRBJ2-2P	ENSG00000282589	NA
PRSS3P3	ENSG00000282303	NA
TRBJ1-6	ENSG00000281957	NA
TRBJ1-5	ENSG00000282215	NA
TRBV11-2	ENSG00000282436	NA
TRBV20-1	ENSG00000282064	NA
	ENSG00000273655	NA
	ENSG00000282543	NA
TFPT	ENSG00000276504	29844
TRBV10-2	ENSG00000282007	NA
PHLDA2	ENSG00000274538	7262
SCGB1C2	ENSG00000277730	653486
LLCFC1	ENSG00000275821	135927
LENG8	ENSG00000274305	114823
RDH13	ENSG00000273944	112724
TRBV9	ENSG00000282204	NA
PRSS3P1	ENSG00000282295	NA
LINC02091	ENSG00000282365	NA
	ENSG00000280552	101927829
CARS1	ENSG00000278191	833
TRBC1	ENSG00000281981	NA
TRBJ2-1	ENSG00000282488	NA
TSEN34	ENSG00000274672	79042
IGKV1D-8	ENSG00000281078	NA
RPH3AL	ENSG00000262334	9501
PRSS59P	ENSG00000282170	207147
TLCD2	ENSG00000275246	727910
IGKV3D-7	ENSG00000275777	NA
TRPM1	ENSG00000274965	4308
	ENSG00000280569	NA
TRPV6	ENSG00000276971	55503
IGKV1OR2-118	ENSG00000280572	NA
	ENSG00000280491	NA
	ENSG00000281759	NA
WDR81	ENSG00000276021	124997
	ENSG00000280768	NA
GP6	ENSG00000276065	51206
CNOT3	ENSG00000274616	4849
IGLV3-31	ENSG00000281493	NA
	ENSG00000282385	NA
	ENSG00000276287	NA
IGLV1-40	ENSG00000274575	NA
	ENSG00000275984	NA
SLC39A11	ENSG00000282291	201266
	ENSG00000276551	NA
ATP9B	ENSG00000274273	374868
KIR3DX1	ENSG00000275918	NA
SALL3	ENSG00000263310	27164
	ENSG00000281326	NA
ASH2LP1	ENSG00000281502	NA
KIR3DX1	ENSG00000276848	NA
	ENSG00000277629	9437
LL22NC03-63E9.3	ENSG00000281296	648691
LINC01896	ENSG00000262280	NA
IGLV3-30	ENSG00000281031	NA
LILRP2	ENSG00000278795	79166
LENG1	ENSG00000278516	79165
TRBV6-7	ENSG00000282470	NA
IGLV1-44	ENSG00000274854	NA
PRSS2	ENSG00000282049	5645
TRBV7-3	ENSG00000282203	NA
RPS9	ENSG00000274646	6203
IGLV3-32	ENSG00000280866	NA
TRBV18	ENSG00000282771	NA
LAIR1	ENSG00000274110	3903
MOXD2P	ENSG00000282809	NA
	ENSG00000274873	147798
ZNF280B	ENSG00000277421	140883
NDUFB9P1	ENSG00000279830	NA
	ENSG00000277606	NA
PRSS1	ENSG00000274247	5644
LILRB2	ENSG00000275463	10288
TAF9	ENSG00000276463	6880
LENG1	ENSG00000275935	79165
	ENSG00000282030	NA
IGLVI-38	ENSG00000280941	NA
	ENSG00000282720	NA
IGLV2-34	ENSG00000281055	NA
	ENSG00000282518	NA
VSTM1	ENSG00000276363	284415
TRBV23-1	ENSG00000282449	NA
RPH3AL-AS1	ENSG00000263267	NA
	ENSG00000282040	NA
IGLV5-37	ENSG00000281471	NA
SLC43A2	ENSG00000278550	124935
TRBV5-4	ENSG00000282466	NA
PRSS3P2	ENSG00000282667	NA
IGLV7-43	ENSG00000278293	NA
DOC2B	ENSG00000272670	8447
OR6V1	ENSG00000277378	346517
OR9P1P	ENSG00000282335	NA
	ENSG00000282313	NA
IGLVVII-41-1	ENSG00000281074	NA
PGBD4P1	ENSG00000282270	NA
	ENSG00000274741	NA
TRBJ1-4	ENSG00000282273	NA
IGLVI-42	ENSG00000281361	NA
MGAM2	ENSG00000278563	93432
IGLV1-41	ENSG00000281565	NA
	ENSG00000273715	NA
IGLV1-36	ENSG00000273737	NA
LILRA3	ENSG00000278046	11026
	ENSG00000278096	101928924
	ENSG00000282634	NA
LINC02887	ENSG00000282235	NA
ZNF280A	ENSG00000275499	129025
U6	ENSG00000277660	NA
RAD17	ENSG00000276618	5884
LAIR2	ENSG00000274084	3904
	ENSG00000281401	NA
NCF4-AS1	ENSG00000281093	107985578
	ENSG00000281536	NA
NCF4	ENSG00000275990	4689
IGLV2-33	ENSG00000281345	NA
IGLV5-45	ENSG00000281145	NA
LILRA5	ENSG00000275404	353514
PATL2	ENSG00000282077	197135
	ENSG00000282264	NA
